id_number,name,name_english,slug,type,country_code,poster_path,total_episodes,latest_episode_sub,latest_episode_dub,airing_status,aired_from,runtime,rating_type,has_sub,has_dub,mal_score,genres,id
17641,Bishoujo Senshi Sailor Moon Cosmos Movie,Pretty Guardians Sailor Moon: COSMOS The Movie,pretty-guardians-sailor-moon-cosmos-the-movie,Movie,jp,b0/41/b04132e6a3627daa0aed2e270326061d/b04132e6a3627daa0aed2e270326061d.jpg,1.0,1.0,0,1,"Jun 9, 2023",130.0,PG-13,1,0,7.6,"Demons,Magic,Romance,Shoujo",RHHnON
17642,Tenchi Souzou Design-bu Special,Heaven's Design Team,heavens-design-team,Special,jp,fd/40/fd4034ae6eb7bb24bd3983515febda56/fd4034ae6eb7bb24bd3983515febda56.jpg,1.0,1.0,0,1,"Apr 2, 2021",23.0,PG,1,0,7.21,"Comedy,Fantasy,Slice of Life,Seinen",IK4NWz
17644,Princess Principal: Crown Handler 2,Princess Principal: Crown Handler Movie 2,princess-principal-crown-handler-movie-2,Movie,jp,64/3b/643b28b490ca78e91b2a9ec0c2741d96/643b28b490ca78e91b2a9ec0c2741d96.jpg,1.0,1.0,0,1,"Feb 14, 2022",55.0,PG-13,1,0,,"Action,Mystery,Historical",J8aVBx
17647,Princess Principal: Crown Handler Movie 3,Princess Principal: Crown Handler - Chapter 3,princess-principal-crown-handler-chapter-3,Movie,jp,ca/63/ca63da969f4cc111cfb6d13efd6a2806/ca63da969f4cc111cfb6d13efd6a2806.jpg,1.0,1.0,0,1,"Apr 7, 2023",60.0,R,1,0,6.88,"Action,Mystery,Historical,Sci-Fi",n2KAfp
17656,JoJo no Kimyou na Bouken: Battle Tendency,JoJo's Bizarre Adventure: Battle Tendency,jojos-bizarre-adventure-battle-tendency,Movie,jp,c3/6c/c36c58895408997c82cb46883bfea0b0/c36c58895408997c82cb46883bfea0b0.jpg,2.0,2.0,0,1,"Mar 28, 2004",105.0,R,1,0,,"Action,Adventure,Horror,Shounen,Vampire,Supernatural",T9eIOL
17669,Totsukuni no Shoujo (2022),Totsukuni no Shoujo (2022),totsukuni-no-shoujo-2022,OVA,jp,93/26/9326b8292eedf6a7676a0eab600223e0/9326b8292eedf6a7676a0eab600223e0.jpg,1.0,1.0,0,1,"Mar 10, 2022",70.0,PG-13,1,0,,"Shounen,Supernatural",QBDBlq
17670,Re-Main,Re-Main,re-main,TV,jp,ef/59/ef591ac1976c4432ffe07ebc522385ce/ef591ac1976c4432ffe07ebc522385ce.jpg,12.0,12.0,12,1,"Jul 4, 2021",22.0,PG-13,1,1,,"School,Sports",epdLeG
17684,Aria the Benedizione,Aria the Benedizione,aria-the-benedizione,Movie,jp,a5/c4/a5c4a55da70abc25520803b656f2c679/a5c4a55da70abc25520803b656f2c679.jpg,1.0,1.0,0,1,"Dec 3, 2021",60.0,PG-13,1,0,,"Fantasy,Sci-Fi,Shounen,Slice of Life",jo100S
17676,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",The Misfit of Demon King Academy II,the-misfit-of-demon-king-academy-ii,TV,jp,14/fc/14fcdd693f769d60d1c8f676c061a2bf/14fcdd693f769d60d1c8f676c061a2bf.png,12.0,12.0,12,1,"Jan 8, 2023",23.0,R,1,1,6.91,"Action,Fantasy,Magic,School",wQ2TGD
17678,Hataraku Maou-sama!!,The Devil is a Part-Timer!!,the-devil-is-a-part-timer,TV,jp,53/56/5356767c62129a5ef0fdc0614071637f/5356767c62129a5ef0fdc0614071637f.jpg,12.0,12.0,12,1,"Jul 14, 2022",23.0,PG-13,1,1,,"Comedy,Fantasy,Romance,Supernatural",DahyfP
17680,Akuma-kun (Shin Anime),Akuma-kun (ONA),akuma-kun-ona,ONA,jp,46/e4/46e4ba7d01b827388801730011b84526/46e4ba7d01b827388801730011b84526.jpg,12.0,12.0,12,1,"Nov 9, 2023",23.0,R,1,1,,"Demons,Horror,Supernatural,Thriller",ZeCdwX
17682,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",The Greatest Demon Lord Is Reborn as a Typical Nobody,the-greatest-demon-lord-is-reborn-as-a-typical-nobody,TV,jp,2a/0a/2a0aab028bbcaba876e6853973e12615/2a0aab028bbcaba876e6853973e12615.jpg,12.0,12.0,12,1,"Apr 6, 2022",23.0,PG-13,1,1,6.93,"Action,Fantasy,School",0LjpMs
17696,SK∞: Crazy Rock Jam,SK∞: Crazy Rock Jam,sk-crazy-rock-jam,Special,jp,98/1b/981b2dc1307569731437a015b183de33/981b2dc1307569731437a015b183de33.jpg,1.0,1.0,0,1,"Mar 14, 2021",23.0,G,1,0,,"Comedy,Sports",93HMGR
17700,Wan Jie Shen Zhu 3rd Season,Lord of the Universe 3rd Season,lord-of-the-universe-3rd-season,ONA,jp,e5/55/e55590cd0483f7b2b6eac9790bf97271/e55590cd0483f7b2b6eac9790bf97271.jpg,208.0,208.0,0,1,"Mar 17, 2021",9.0,PG-13,1,0,6.53,"Adventure,Fantasy",xYkljV
17702,D_Cide Traumerei,D_Cide Traumerei,,TV,jp,bc/68/bc68e665ab695c3f0cfdcf1fc11d56c9/bc68e665ab695c3f0cfdcf1fc11d56c9.jpg,13.0,13.0,0,1,"Jul 1, 2021",24.0,PG-13,1,0,,"Action,Adventure,Drama,Fantasy,Magic",IKg2eo
17683,Sabikui Bisco,Sabikui Bisco,sabikui-bisco,TV,jp,e5/c8/e5c8ae985d25c94b064ef6de8e9ebcda/e5c8ae985d25c94b064ef6de8e9ebcda.png,12.0,12.0,12,1,"Jan 11, 2022",24.0,PG-13,1,1,,"Action,Adventure,Fantasy",QksYdn
17703,Kyoukai Senki,Kyoukai Senki,kyoukai-senki,TV,jp,ef/56/ef568e86a3f334f0730d3be7172a41b2/ef568e86a3f334f0730d3be7172a41b2.jpg,13.0,13.0,13,1,"Oct 5, 2021",24.0,PG-13,1,1,6.78,"Action,Mecha,Sci-Fi",tb3xOe
17708,Idol Land PriPara,Idol Land PriPara,idol-land-pripara,ONA,jp,f4/32/f432bfbd7d93cef26defefd2e179091d/f432bfbd7d93cef26defefd2e179091d.jpg,-1.0,6.0,0,2,"Jul 1, 2021",24.0,PG-13,1,0,,"Kids,Music,Shoujo,Slice of Life",kGWP1o
17709,Higurashi no Naku Koro ni Sotsu,Higurashi: When They Cry – SOTSU,higurashi-when-they-cry-sotsu,TV,jp,43/d2/43d2679094e41592838d66ec523acc37/43d2679094e41592838d66ec523acc37.jpg,15.0,15.0,15,1,"Jul 1, 2021",24.0,PG-13,1,1,,"Dementia,Mystery,Horror,Supernatural,Psychological,Thriller",o5XnUE
17689,Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi,The Ancient Magus' Bride OVA - Mahoutsukai no Yome OVA,the-ancient-magus-bride-ova-mahoutsukai-no-yome-ova,OVA,jp,31/97/3197005d658f428d423d605e059325a4/3197005d658f428d423d605e059325a4.jpg,3.0,3.0,3,1,"Sep 10, 2021",23.0,PG-13,1,1,,"Fantasy,Magic,Shounen,Slice of Life",RHxsnO
17691,The Legend of Heroes: Sen no Kiseki - Northern War,The Legend of Heroes: Trails of Cold Steel - Northern War,the-legend-of-heroes-trails-of-cold-steel-northern-war,TV,jp,45/87/4587a3b8b4e58d058dea288d5940b1d6/4587a3b8b4e58d058dea288d5940b1d6.jpg,12.0,12.0,12,1,"Jan 6, 2023",23.0,PG-13,1,1,5.75,"Action,Fantasy,Military",iFeXN3
17713,Itazuraguma no Gloomy,GLOOMY The Naughty Grizzly,gloomy-the-naughty-grizzly,TV,jp,f8/7b/f87bc53d600a5904fba051891e87a4fb/f87bc53d600a5904fba051891e87a4fb.jpg,12.0,12.0,12,1,"Apr 12, 2021",1.0,R,1,1,,Comedy,9kcbSM
17715,Scarlet Nexus,Scarlet Nexus,scarlet-nexus,TV,jp,9f/55/9f55620a17272778cc73968f8c2c060e/9f55620a17272778cc73968f8c2c060e.jpg,26.0,26.0,26,1,"Jul 1, 2021",24.0,PG-13,1,1,,"Action,Fantasy",wGAY1J
17698,Mieruko-chan,Mieruko-chan,mieruko-chan,TV,jp,a0/07/a00771357e6c4596d8d7feab94a9b716/a00771357e6c4596d8d7feab94a9b716.jpg,12.0,12.0,12,1,"Jan 1, 2021",24.0,R,1,1,7.47,"Comedy,Horror,Supernatural",t4UOYq
17701,Tsuki to Laika to Nosferatu,Irina: The Vampire Cosmonaut,irina-the-vampire-cosmonaut,TV,jp,a3/66/a3664358815e6c3287d043e79127c337/a3664358815e6c3287d043e79127c337.jpg,12.0,12.0,12,1,"Oct 4, 2021",24.0,PG-13,1,1,,"Sci-Fi,Space,Vampire",cuFqgj
17704,Mazica Party,Mazica Party,mazica-party,TV,jp,f0/48/f048c3f2bfe25155d54c310a0adba7c0/f048c3f2bfe25155d54c310a0adba7c0.jpg,-1.0,5.0,0,2,"Apr 4, 2021",24.0,PG-13,1,0,,"Fantasy,Game,Magic",P862mp
17710,Yama no Susume: Next Summit,Encouragement of Climb: Next Summit,encouragement-of-climb-next-summit,TV,jp,fc/62/fc62058d82fa44ddbdfd7a1f07f67be8/fc62058d82fa44ddbdfd7a1f07f67be8.jpg,12.0,12.0,0,1,"Oct 5, 2022",24.0,PG-13,1,0,,"Adventure,Comedy,Slice of Life",hQejHA
17724,Akebi-chan no Sailor-fuku,Akebi's Sailor Uniform,akebis-sailor-uniform,TV,jp,68/d8/68d88b19bced0cd659aa73737b319566/68d88b19bced0cd659aa73737b319566.jpg,12.0,12.0,12,1,"Jan 9, 2022",24.0,PG-13,1,1,,"School,Slice of Life",oWCdw6
17711,Hanyou no Yashahime: Sengoku Otogizoushi - Ni no Shou,Yashahime: Princess Half-Demon: The Second Act,yashahime-princess-half-demon-the-second-act,TV,jp,51/d3/51d3f0fe20d20d7ba2644f56fa20adf5/51d3f0fe20d20d7ba2644f56fa20adf5.jpg,24.0,24.0,24,1,"Oct 2, 2021",24.0,PG-13,1,1,,"Action,Adventure,Comedy,Demons,Fantasy,Historical,Magic,Supernatural",IexyyV
17718,Beyblade Burst Dynamite Battle,Beyblade Burst Dynamite Battle,,ONA,jp,6f/8c/6f8c7846c62b55a4f9d5303518287726/6f8c7846c62b55a4f9d5303518287726.jpg,52.0,52.0,0,1,"Apr 2, 2021",12.0,PG,1,0,,"Action,Adventure,Comedy,Mystery,Kids,Shounen,Sports",GJh91T
17726,5-toubun no Hanayome MOVIE,The Quintessential Quintuplets: The Movie,the-quintessential-quintuplets-the-movie,Movie,jp,02/da/02dad8c7b2c0a13dc8606e23decc3fc4/02dad8c7b2c0a13dc8606e23decc3fc4.jpg,1.0,1.0,1,1,"May 20, 2022",136.0,PG-13,1,1,7.91,"Comedy,Romance,School,Shounen,Harem",L7PCKW
17729,Shi Yi Chang An: Mingyue Jishi You Er,Memory of Chang'an 2nd Season,memory-of-changan-2nd-season,ONA,jp,70/03/7003e3734d99cf6a0d48c1966e1d4297/7003e3734d99cf6a0d48c1966e1d4297.jpg,13.0,13.0,0,1,"Apr 15, 2021",15.0,PG-13,1,0,,"Historical,Romance",PXbxDt
17725,Dr. Stone 3rd Season,Dr. Stone: New World,dr-stone-new-world,TV,jp,0c/ab/0cab1ee2bbe1a4def0790121df2c1fc7/0cab1ee2bbe1a4def0790121df2c1fc7.jpg,11.0,11.0,11,1,"Apr 6, 2023",23.0,PG-13,1,1,8.33,"Adventure,Comedy,Sci-Fi,Shounen",mMdUPF
17728,Do It Yourself!!,Do It Yourself!!,do-it-yourself,TV,jp,97/44/974442233162cad3ed81fd9e2543ef4a/974442233162cad3ed81fd9e2543ef4a.jpg,12.0,12.0,0,1,"Oct 6, 2022",23.0,PG-13,1,0,,"Comedy,Slice of Life",gWGuUc
17743,The Journey,The Journey,the-journey,Movie,jp,f3/e5/f3e5b0c7b67345d3154fee6fe9cea8ea/f3e5b0c7b67345d3154fee6fe9cea8ea.jpg,1.0,1.0,0,1,"Jan 1, 2021",109.0,PG-13,1,0,,"Action,Adventure",BfKPdo
17752,Black Clover Movie,Black Clover: Sword of the Wizard King,black-clover-sword-of-the-wizard-king,Movie,jp,44/7b/447bc03aeeaffb95729df74c0b98f1ce/447bc03aeeaffb95729df74c0b98f1ce.jpg,1.0,1.0,1,1,"Jun 16, 2023",110.0,PG-13,1,1,,"Action,Comedy,Fantasy,Magic,Shounen",gHEjb3
17753,Shingeki no Kyojin: The Final Season Part 2,"Attack on Titan: Final Season, Part 2",attack-on-titan-final-season-part-2,TV,jp,16/08/160831b6a0c1303e1439925d8f8c7395/160831b6a0c1303e1439925d8f8c7395.jpg,12.0,12.0,12,1,"Jan 10, 2022",24.0,R,1,1,8.97,"Action,Mystery,Drama,Fantasy,Shounen,Super Power,Military",KcTTMX
17755,Home!,Home!,home,ONA,jp,63/67/63677edf9d7c9db33aa014fb095dd9ed/63677edf9d7c9db33aa014fb095dd9ed.jpg,1.0,1.0,0,1,"Mar 26, 2021",7.0,PG-13,1,0,,"Sci-Fi,Supernatural",Bwqs13
17758,Uta no☆Prince-sama♪ Movie: Maji Love ST☆RISH Tours,"UtaPri Movie 2, Uta no Prince-sama Maji Love Starish Tours Movie",utapri-movie-2-uta-no-prince-sama-maji-love-starish-tours-movie,Movie,jp,b4/c0/b4c0b9e8022a771fa87f5917e79a999d/b4c0b9e8022a771fa87f5917e79a999d.jpg,1.0,1.0,0,1,"Sep 2, 2022",47.0,PG-13,1,0,,"Comedy,Music,Romance,Shoujo,Harem",0OvMaU
17754,Vanitas no Carte,The Case Study of Vanitas,the-case-study-of-vanitas,TV,jp,8a/85/8a85ec1a6967840ab41a15829dd135d9/8a85ec1a6967840ab41a15829dd135d9.jpg,12.0,12.0,12,1,"Jul 1, 2021",24.0,PG-13,1,1,,"Fantasy,Historical,Shounen,Vampire,Supernatural",9MO2gj
17760,86: 2nd Season,Eighty Six: 2nd Season,eighty-six-2nd-season,TV,jp,6f/54/6f541027a742b8f7987cff501426207c/6f541027a742b8f7987cff501426207c.jpg,12.0,12.0,12,1,"Oct 3, 2021",24.0,PG-13,1,1,,"Action,Drama,Sci-Fi",eqhPMJ
17762,Visual Prison,Visual Prison,visual-prison,TV,jp,c7/e9/c7e964cee8221e9cb508556f7d0c63a6/c7e964cee8221e9cb508556f7d0c63a6.jpg,12.0,12.0,0,1,"Oct 1, 2021",24.0,PG-13,1,0,,"Music,Vampire,Supernatural",nw5M59
17764,Takt Op.,Takt Op. Destiny,takt-op-destiny,TV,jp,58/80/5880fc8fe1e9b910aeda7ce7f42d9ffe/5880fc8fe1e9b910aeda7ce7f42d9ffe.jpg,12.0,12.0,12,1,"Oct 6, 2021",24.0,PG-13,1,1,,"Action,Fantasy,Music",7zSHoB
17765,Bakugan: Geogan Rising,Bakugan: Geogan Rising,bakugan-geogan-rising,TV,jp,46/3b/463b03ee7f8088b55bef8495e0473a76/463b03ee7f8088b55bef8495e0473a76.jpg,26.0,25.0,25,1,"Apr 2, 2021",24.0,PG,0,1,,"Action,Fantasy,Game",Amem3K
17763,Jujutsu Kaisen 0 Movie,Jujutsu Kaisen 0 Movie,jujutsu-kaisen-0-movie,Movie,jp,a2/62/a26294497c6afa9b885636b373d611f9/a26294497c6afa9b885636b373d611f9.jpg,1.0,1.0,1,1,"Dec 24, 2021",105.0,R,1,1,8.53,"Action,Demons,Shounen,Supernatural",yEfRfr
17795,Douluo Dalu: Xingdou Xian Ji Pian,Soul Land: 6th Season,soul-land-6th-season,ONA,jp,35/eb/35ebfa97bcecfbdd3048d846a011c92f/35ebfa97bcecfbdd3048d846a011c92f.jpg,15.0,15.0,0,1,"Aug 22, 2020",20.0,,1,0,,"Action,Adventure,Fantasy,Historical,Martial Arts,Romance",pOSuBW
17796,Mawaru Penguindrum Movie,Re:cycle of the Penguindrum,recycle-of-the-penguindrum,Movie,jp,7b/b9/7bb9c9546df73b4c93f3b875f37c5d3c/7bb9c9546df73b4c93f3b875f37c5d3c.jpg,2.0,2.0,2,1,"Apr 29, 2022",136.0,R,1,1,7.13,"Comedy,Dementia,Mystery,Drama,Psychological",8NUi2g
17799,Liar Liar,Liar Liar,liar-liar,TV,jp,b8/8e/b88ea4a1d0e34c9ff8b927dd0fcdfe32/b88ea4a1d0e34c9ff8b927dd0fcdfe32.jpg,12.0,12.0,12,1,"Jul 8, 2023",23.0,PG-13,1,1,6.39,"Ecchi,Game,Romance,School,Psychological",RXYsEn
17800,Douluo Dalu: Haishen Zhi Guang,Soul Land: 8th Season,soul-land-8th-season,ONA,jp,60/e0/60e04baaf1754e898daaaa8ca4d41f76/60e04baaf1754e898daaaa8ca4d41f76.jpg,-1.0,15.0,0,2,"Feb 20, 2021",21.0,,1,0,,"Action,Adventure,Fantasy,Historical,Martial Arts,Romance",I4yxMT
17805,Wonder Egg Priority Special,Wonder Egg Priority Special,untitled,Special,jp,3c/90/3c906c8f42c12c44254ddae5a67f4918/3c906c8f42c12c44254ddae5a67f4918.jpg,1.0,1.0,1,1,"Jun 30, 2021",46.0,PG-13,1,1,,"Drama,Fantasy,Psychological",bHTXWw
17806,Douluo Dalu: Hanhai Qian Kun,Soul Land: 7th Season,soul-land-7th-season,ONA,jp,79/02/79027f766010a70c3ee514a77de291b2/79027f766010a70c3ee514a77de291b2.jpg,13.0,13.0,0,1,"Nov 21, 2020",21.0,,1,0,,"Action,Adventure,Fantasy,Historical,Martial Arts,Romance",6XitWR
17811,Hetalia World★Stars Specials,Hetalia World★Stars Specials,hetalia-worldstars-specials,Special,jp,dd/2d/dd2d4fcd789dbc27da1d25085a31deaa/dd2d4fcd789dbc27da1d25085a31deaa.jpg,3.0,3.0,3,1,"Jul 29, 2021",5.0,PG-13,1,1,,"Comedy,Historical,Parody",OPGeU5
17819,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,JoJo's Bizarre Adventure Part 6: Stone Ocean Part 2,jojos-bizarre-adventure-part-6-stone-ocean-part-2,ONA,jp,40/65/40658eaf20b54d13f296f40724d23839/40658eaf20b54d13f296f40724d23839.jpg,12.0,12.0,12,1,"Sep 1, 2022",24.0,R,1,1,,"Action,Adventure,Shounen",0BiUPn
17835,Obey Me!,Obey Me!,obey-me,TV,jp,21/2c/212caf6c733229b1b8fd5de6a545fe2e/212caf6c733229b1b8fd5de6a545fe2e.jpg,12.0,12.0,0,1,"Jan 1, 2021",6.0,PG-13,1,0,,"Demons,Fantasy",BkHImH
17826,JoJo no Kimyou na Bouken Part 6: Stone Ocean,JoJo's Bizarre Adventure Part 6: Stone Ocean,jojos-bizarre-adventure-part-6-stone-ocean,ONA,jp,52/3d/523d71be1895a9426b94ad2a756d6720/523d71be1895a9426b94ad2a756d6720.jpg,12.0,12.0,12,1,"Dec 1, 2021",24.0,R,1,1,8.61,"Action,Adventure,Shounen",MhPpJa
17831,Fuuto Tantei,Fuuto PI,fuuto-pi,TV,jp,9c/41/9c41edb6176739f747b71bd12f737f7d/9c41edb6176739f747b71bd12f737f7d.jpg,12.0,12.0,0,1,"Aug 1, 2022",24.0,PG-13,1,0,,"Action,Mystery,Drama,Supernatural,Police,Seinen",5yaWSm
17833,Gyakuten Sekai no Denchi Shoujo,Rumble Garanndoll,rumble-garanndoll,TV,jp,44/3c/443c5b0afe0592756b9fcfcffdfec097/443c5b0afe0592756b9fcfcffdfec097.jpg,12.0,12.0,12,1,"Oct 11, 2021",24.0,PG-13,1,1,,"Action,Mecha,Sci-Fi",dCFjV6
17834,Koi wa Sekai Seifuku no Ato de,Love after World Domination,love-after-world-domination,TV,jp,d6/a5/d6a511bdd599e6ea05309225328fc9f9/d6a511bdd599e6ea05309225328fc9f9.png,12.0,12.0,12,1,"Apr 8, 2022",23.0,PG-13,1,1,,"Action,Comedy,Romance,Shounen",qOOrCH
17843,Gokushufudou Part 2,Gokushufudou Part 2,gokushufudou-part-2,ONA,jp,bc/52/bc52f99d54f48e5486b0d0385595ff8f/bc52f99d54f48e5486b0d0385595ff8f.jpg,5.0,5.0,5,1,?,17.0,PG-13,1,1,7.53,"Comedy,Romance,Slice of Life",SXDxVi
17844,Dance Dance Danseur,Dance Dance Danseur,dance-dance-danseur,TV,jp,d7/4d/d74d1605bcccf355cc11cbb8eeb80241/d74d1605bcccf355cc11cbb8eeb80241.jpg,11.0,11.0,0,1,"Apr 9, 2022",24.0,PG-13,1,0,,"Drama,Seinen",bdk4uH
17846,Huyao Xiao Hongniang: Liang Shenghua,Fox Spirit Matchmaker 11th Season,fox-spirit-matchmaker-11th-season,ONA,cn,fc/86/fc862800ecf22a2a7420b56c85483aea/fc862800ecf22a2a7420b56c85483aea.jpg,12.0,12.0,0,1,"Mar 26, 2021",18.0,PG-13,1,0,6.68,"Comedy,Drama,Historical,Romance,Supernatural",ymBch9
17847,Wan Jie Du Zun,Ten Thousand Worlds,ten-thousand-worlds,ONA,cn,5c/b0/5cb0a556209553abb53b9c64183bd513/5cb0a556209553abb53b9c64183bd513.jpg,50.0,50.0,0,1,"Apr 6, 2021",10.0,PG-13,1,0,6.97,"Fantasy,Historical,Martial Arts",8bFL5V
17848,Tesla Note,Tesla Note,tesla-note,TV,jp,b1/68/b1682be97747cede2310ecee98437d03/b1682be97747cede2310ecee98437d03.jpg,13.0,13.0,0,1,"Jan 1, 2021",24.0,PG-13,1,0,,"Action,Shounen,Thriller",HDiCe8
17853,UPO,UPO,upo,ONA,jp,95/01/95012d93eb7ebf9fb943f3f4be5f8752/95012d93eb7ebf9fb943f3f4be5f8752.jpg,3.0,3.0,0,1,"Mar 18, 2017",2.0,PG-13,1,0,,"Comedy,Sci-Fi",wqkhkX
17856,Chibi Maruko-chan,Chibi Maruko-chan,chibi-maruko-chan,TV,jp,32/2b/322b01d45d523d145dc96988b6c1efc2/322b01d45d523d145dc96988b6c1efc2.jpg,77.0,77.0,0,1,"Jan 7, 1990",24.0,G,1,0,,"Comedy,Kids",CvBnBw
17849,Kakkou no Iinazuke,A Couple of Cuckoos,a-couple-of-cuckoos,TV,jp,c3/17/c3176a2690d7ace98cb4d39532232ded/c3176a2690d7ace98cb4d39532232ded.jpg,24.0,24.0,24,1,"Apr 24, 2022",23.0,PG-13,1,1,,"Comedy,Romance,Shounen,Harem",jXukKg
17857,Kimetsu no Yaiba Kyōdai no Kizuna,Demon Slayer: Sibling's Bond,demon-slayer-siblings-bond,Movie,jp,4f/53/4f5316407cf67d9c6b42bb356b2bdb83/4f5316407cf67d9c6b42bb356b2bdb83.png,1.0,1.0,1,1,,160.0,R,0,1,,"Action,Mystery,Fantasy,Historical",CKOnYw
17858,Demon Slayer: Natagumo Mountain Arc,Demon Slayer: Mt. Natagumo Arc,demon-slayer-mt-natagumo-arc,Movie,jp,b5/02/b5020a13530f648be6f59e64f4ec78c3/b5020a13530f648be6f59e64f4ec78c3.jpg,1.0,1.0,1,1,,138.0,R,1,1,,"Action,Mystery,Fantasy,Historical",gb9pNE
17859,Demon Slayer: The Hashira Meeting Arc,Demon Slayer: The Hashira Meeting Arc,demon-slayer-the-hashira-meeting-arc,Movie,jp,f4/db/f4db3749989c98cd4a4513b003737e8d/f4db3749989c98cd4a4513b003737e8d.jpg,1.0,1.0,1,1,,160.0,R,0,1,,"Action,Mystery,Fantasy,Historical",LUAKFr
17860,Kaifuku Jutsushi no Yarinaoshi (Uncensored),Redo of Healer (Uncensored),redo-of-healer-uncensored,TV,jp,b3/46/b346feab3ed51c08c5b7644b7ed7520c/b346feab3ed51c08c5b7644b7ed7520c.jpg,12.0,12.0,0,1,"Jan 13, 2021",24.0,Rx,1,0,,"Adventure,Ecchi,Fantasy,Magic,Harem",hdZP9i
17869,Esper Mami,Esper Mami,esper-mami,TV,jp,65/22/6522d3022c3ff1004e4f032b403176d3/6522d3022c3ff1004e4f032b403176d3.jpg,119.0,44.0,0,1,"Apr 7, 1987",24.0,G,1,0,,"Comedy,Kids",CC5I8W
17870,Castlevania,Castlevania,castlevania,TV,jp,8a/e0/8ae046ea432eea4bf7bb3bd283f8dae7/8ae046ea432eea4bf7bb3bd283f8dae7.jpg,4.0,4.0,4,1,,30.0,R,1,1,,"Action,Adventure,Drama,Fantasy,Horror",Rv05oh
17871,Castlevania 2nd Season,Castlevania 2nd Season,castlevania-2nd-season,TV,jp,d0/80/d080ff3e215e9a9c5561056c178df54e/d080ff3e215e9a9c5561056c178df54e.jpg,8.0,8.0,8,1,,30.0,R,1,1,,"Action,Adventure,Fantasy,Horror",THmmc6
17861,Barangay 143,Barangay 143,barangay-143,TV,jp,6c/c4/6cc458f6c5d8f8a595c0b6fd59bd4b2a/6cc458f6c5d8f8a595c0b6fd59bd4b2a.jpg,14.0,14.0,0,1,,24.0,PG,1,0,,"Action,Comedy,Sports",VYSGq1
17862,Barangay 143 2nd Season,Barangay 143 2nd Season,barangay-143-2nd-season,TV,jp,15/b1/15b1278bd06edd30306dd2e6a23931bf/15b1278bd06edd30306dd2e6a23931bf.jpg,12.0,12.0,0,1,,24.0,PG,1,0,,"Action,Comedy,Sports",X2bZeR
17863,Doraemon (US),Doraemon (US),doraemon-us,TV,jp,4b/c3/4bc3d3be727bb06713808f043ff574d1/4bc3d3be727bb06713808f043ff574d1.jpg,52.0,52.0,52,1,"Jul 7, 2014",24.0,G,0,1,,"Comedy,Fantasy,Kids",p2JWdU
17864,JoJo no Kimyou na Bouken,JoJo's Bizarre Adventure,jojos-bizarre-adventure,TV,jp,e8/25/e825c9fb2edb7834361f1617e6a9bba9/e825c9fb2edb7834361f1617e6a9bba9.jpg,26.0,26.0,26,1,,24.0,R,1,1,,"Action,Adventure,Shounen,Vampire,Supernatural",802BJM
17865,JoJo no Kimyou na Bouken Part 2: Stardust Crusaders,JoJo's Bizarre Adventure Part 2: Stardust Crusaders,jojos-bizarre-adventure-part-2-stardust-crusaders,TV,jp,ec/4f/ec4f1336bb37e81b4ac5470bf738d259/ec4f1336bb37e81b4ac5470bf738d259.jpg,24.0,24.0,0,1,,24.0,R,1,0,,"Action,Adventure,Fantasy,Shounen,Supernatural",3z6gZJ
17872,Castlevania 3rd Season,Castlevania 3rd Season,castlevania-3rd-season,TV,jp,d4/a2/d4a217f1061e7a908007e5b77d95f245/d4a217f1061e7a908007e5b77d95f245.jpg,10.0,10.0,10,1,,30.0,R,1,1,,"Action,Adventure,Fantasy,Horror",1Q2M9L
17873,Castlevania 4th Season,Castlevania 4th Season,castlevania-4th-season,TV,jp,14/2c/142c64dbfdf537d59ee02db7b33856ef/142c64dbfdf537d59ee02db7b33856ef.jpeg,10.0,10.0,10,1,,30.0,R,1,1,,"Action,Adventure,Fantasy,Horror",tBXGcR
17866,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,JoJo's Bizarre Adventure Part 3: Stardust Crusaders 2nd Season,jojos-bizarre-adventure-part-3-stardust-crusaders-2nd-season,TV,jp,14/20/1420f1bf85af42b2ffc9b46761fe24b1/1420f1bf85af42b2ffc9b46761fe24b1.jpg,24.0,24.0,0,1,,24.0,R,1,0,,"Action,Adventure,Fantasy,Supernatural",qyp345
17867,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,JoJo's Bizarre Adventure Part 4: Diamond is Unbreakable,jojos-bizarre-adventure-part-4-diamond-is-unbreakable,TV,jp,a5/ad/a5ad1f8f0379ea4dd1f63b27c8449707/a5ad1f8f0379ea4dd1f63b27c8449707.jpg,39.0,39.0,0,1,"Apr 2, 2016",24.0,R,1,0,,"Action,Adventure,Fantasy,Supernatural",lk1cMq
